DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEP_TIME,DEP_DEL15,DEP_TIME_BLK,ARR_TIME,ARR_DEL15,CANCELLED,DIVERTED,DISTANCE
1,2,G4,20368,G4,234NV,2205,15370,1537002,TUL,14761,1476106,SFB,1130,0,1100-1159,1447,0,0,0,995
1,2,G4,20368,G4,240NV,889,10135,1013505,ABE,14112,1411206,PIE,1430,0,1400-1459,1659,0,0,0,970
1,2,OH,20397,OH,N256PS,5279,11057,1105703,CLT,11146,1114606,CRW,2216,0,2200-2259,2322,0,0,0,221
1,2,OH,20397,OH,N566NN,5280,10434,1043405,AVP,11057,1105703,CLT,1817,0,1800-1859,2041,0,0,0,509
1,2,OH,20397,OH,N566NN,5280,11057,1105703,CLT,10434,1043405,AVP,1614,0,1600-1659,1749,0,0,0,509
1,2,OH,20397,OH,N553NN,5281,10990,1099005,CHO,11057,1105703,CLT,2126,0,2100-2159,2231,0,0,0,245
1,2,OH,20397,OH,N582NN,5283,11057,1105703,CLT,14307,1430705,PVD,956,0,1000-1059,1151,0,0,0,683
1,2,OH,20397,OH,N582NN,5283,14307,1430705,PVD,11057,1105703,CLT,1227,0,1200-1259,1452,0,0,0,683
1,2,OH,20397,OH,N705PS,5284,11057,1105703,CLT,15249,1524906,TLH,2225,0,2200-2259,22,1,0,0,386
1,2,OH,20397,OH,N230PS,5285,11612,1161206,EVV,11057,1105703,CLT,535,0,0001-0559,801,0,0,0,414
1,2,OH,20397,OH,N559NN,5286,12264,1226402,IAD,11057,1105703,CLT,2133,0,2100-2159,2301,0,0,0,322
1,2,OH,20397,OH,N508AE,5287,11057,1105703,CLT,12264,1226402,IAD,2354,0,2300-2359,102,0,0,0,322
1,2,OH,20397,OH,N702PS,5288,11057,1105703,CLT,11996,1199603,GSP,2356,0,2300-2359,29,0,0,0,75
1,2,OH,20397,OH,N254PS,5289,11278,1127805,DCA,12197,1219702,HPN,2304,1,2200-2259,9,1,0,0,234
1,2,OH,20397,OH,N566NN,5290,13360,1336003,MLB,11057,1105703,CLT,832,0,0800-0859,1014,0,0,0,490
1,2,OH,20397,OH,N537EA,5291,11057,1105703,CLT,11617,1161708,EWN,1747,0,1700-1759,1847,0,0,0,221
1,2,OH,20397,OH,N537EA,5291,11617,1161708,EWN,11057,1105703,CLT,1916,0,1900-1959,2043,0,0,0,221
1,2,OH,20397,OH,N549NN,5293,11057,1105703,CLT,13931,1393102,ORF,1614,0,1600-1659,1718,0,0,0,290
1,2,OH,20397,OH,N549NN,5293,13931,1393102,ORF,11057,1105703,CLT,1757,0,1800-1859,1918,0,0,0,290
1,2,OH,20397,OH,N716PS,5294,11278,1127805,DCA,11423,1142307,DSM,1626,1,1400-1459,1836,1,0,0,897
1,2,OH,20397,OH,N708PS,5295,12478,1247805,JFK,11278,1127805,DCA,1714,0,1700-1759,1824,0,0,0,213
1,2,OH,20397,OH,N509AE,5297,15295,1529502,TOL,11057,1105703,CLT,627,0,0600-0659,756,0,0,0,466
1,2,OH,20397,OH,N553NN,5298,11057,1105703,CLT,14193,1419306,PNS,1127,0,1100-1159,1227,0,0,0,488
1,2,OH,20397,OH,N553NN,5298,14193,1419306,PNS,11057,1105703,CLT,1258,0,1200-1259,1534,0,0,0,488
1,2,OH,20397,OH,N516AE,5299,11057,1105703,CLT,12339,1233904,IND,1443,0,1400-1459,1619,0,0,0,427
1,2,OH,20397,OH,N516AE,5299,12339,1233904,IND,11278,1127805,DCA,1659,0,1700-1759,1815,0,0,0,500
1,2,OH,20397,OH,N592NN,5300,14100,1410005,PHL,11193,1119302,CVG,2029,0,2000-2059,2225,0,0,0,507
1,2,OH,20397,OH,N583NN,5301,13296,1329604,MHT,11057,1105703,CLT,2030,0,2000-2059,2335,0,0,0,737
1,2,OH,20397,OH,N530EA,5303,11003,1100303,CID,11057,1105703,CLT,634,0,0600-0659,927,0,0,0,742
1,2,OH,20397,OH,N557NN,5304,11057,1105703,CLT,13360,1336003,MLB,2121,0,2100-2159,2255,0,0,0,490
1,2,OH,20397,OH,N247JS,5305,11278,1127805,DCA,10874,1087402,CAK,1932,0,1900-1959,2047,0,0,0,274
1,2,OH,20397,OH,N517AE,5306,10208,1020803,AGS,11057,1105703,CLT,920,0,0900-0959,1026,0,0,0,140
1,2,OH,20397,OH,N589NN,5307,10994,1099402,CHS,11057,1105703,CLT,1552,0,1500-1559,1658,0,0,0,168
1,2,OH,20397,OH,N589NN,5307,11057,1105703,CLT,10994,1099402,CHS,1422,0,1400-1459,1522,0,0,0,168
1,2,OH,20397,OH,N599NN,5308,10990,1099005,CHO,11057,1105703,CLT,1038,0,1000-1059,1149,0,0,0,245
1,2,OH,20397,OH,N257PS,5309,10980,1098002,CHA,11278,1127805,DCA,1202,0,1200-1259,1327,0,0,0,523
1,2,OH,20397,OH,N565NN,5310,11057,1105703,CLT,13244,1324402,MEM,1637,0,1600-1659,1733,0,0,0,511
1,2,OH,20397,OH,N565NN,5310,13244,1324402,MEM,11057,1105703,CLT,1808,0,1800-1859,2052,0,0,0,511
1,2,OH,20397,OH,N598NN,5311,11057,1105703,CLT,13577,1357702,MYR,1630,1,1600-1659,1720,1,0,0,157
1,2,OH,20397,OH,N598NN,5311,13577,1357702,MYR,11057,1105703,CLT,1750,0,1700-1759,1858,0,0,0,157
1,2,OH,20397,OH,N207PS,5312,11057,1105703,CLT,14108,1410803,PIA,1110,0,1100-1159,1216,0,0,0,607
1,2,OH,20397,OH,N207PS,5312,14108,1410803,PIA,11057,1105703,CLT,1253,0,1200-1259,1547,0,0,0,607
1,2,OH,20397,OH,N250PS,5313,10868,1086803,CAE,11278,1127805,DCA,1956,1,1900-1959,2107,0,0,0,408
1,2,OH,20397,OH,N250PS,5313,11278,1127805,DCA,10868,1086803,CAE,1756,1,1700-1759,1930,1,0,0,408
1,2,OH,20397,OH,N570NN,5314,10135,1013505,ABE,11057,1105703,CLT,1122,0,1100-1159,1336,0,0,0,481
1,2,OH,20397,OH,N570NN,5314,11057,1105703,CLT,10135,1013505,ABE,918,0,0900-0959,1045,0,0,0,481
1,2,OH,20397,OH,N584NN,5315,11057,1105703,CLT,11252,1125203,DAB,2026,0,2000-2059,2201,0,0,0,416
1,2,OH,20397,OH,N578NN,5316,11057,1105703,CLT,14524,1452401,RIC,1617,0,1600-1659,1720,0,0,0,257
1,2,OH,20397,OH,N578NN,5316,14524,1452401,RIC,11057,1105703,CLT,1751,0,1700-1759,1911,0,0,0,257
1,2,OH,20397,OH,N594NN,5317,12264,1226402,IAD,11057,1105703,CLT,1201,0,1200-1259,1325,0,0,0,322
1,2,OH,20397,OH,N597NN,5320,11057,1105703,CLT,12264,1226402,IAD,1155,0,1100-1159,1306,0,0,0,322
1,2,OH,20397,OH,N597NN,5320,12264,1226402,IAD,11057,1105703,CLT,1344,0,1300-1359,1513,0,0,0,322
1,2,OH,20397,OH,N534EA,5321,11057,1105703,CLT,11267,1126702,DAY,1746,0,1700-1759,1908,0,0,0,370
1,2,OH,20397,OH,N534EA,5321,11267,1126702,DAY,11057,1105703,CLT,1947,0,1900-1959,2115,0,0,0,370
1,2,OH,20397,OH,N544AE,5322,12448,1244807,JAN,11057,1105703,CLT,527,0,0001-0559,813,0,0,0,562
1,2,OH,20397,OH,N588NN,5323,11057,1105703,CLT,15370,1537002,TUL,1121,0,1100-1159,1316,0,0,0,842
1,2,OH,20397,OH,N588NN,5323,15370,1537002,TUL,11057,1105703,CLT,1354,1,1300-1359,1703,0,0,0,842
1,2,OH,20397,OH,N589NN,5324,10874,1087402,CAK,11057,1105703,CLT,1105,0,1100-1159,1232,0,0,0,394
1,2,OH,20397,OH,N589NN,5324,11057,1105703,CLT,10874,1087402,CAK,858,0,0900-0959,1013,0,0,0,394
1,2,OH,20397,OH,N501BG,5325,14730,1473003,SDF,11278,1127805,DCA,1452,0,1500-1559,1620,0,0,0,474
1,2,OH,20397,OH,N246PS,5327,11057,1105703,CLT,11617,1161708,EWN,1621,0,1600-1659,1713,0,0,0,221
1,2,OH,20397,OH,N246PS,5327,11617,1161708,EWN,11057,1105703,CLT,1746,0,1700-1759,1904,0,0,0,221
1,2,OH,20397,OH,N526EA,5328,11057,1105703,CLT,15919,1591904,XNA,1613,0,1600-1659,1808,1,0,0,754
1,2,OH,20397,OH,N526EA,5328,15919,1591904,XNA,11057,1105703,CLT,1835,0,1800-1859,2136,0,0,0,754
1,2,OH,20397,OH,N509AE,5329,11057,1105703,CLT,11953,1195302,GNV,1754,0,1700-1759,1915,0,0,0,388
1,2,OH,20397,OH,N509AE,5329,11953,1195302,GNV,11057,1105703,CLT,1947,0,1900-1959,2114,0,0,0,388
1,2,OH,20397,OH,N591NN,5333,10397,1039707,ATL,11057,1105703,CLT,1356,0,1300-1359,1508,0,0,0,226
1,2,OH,20397,OH,N591NN,5333,11057,1105703,CLT,10397,1039707,ATL,1154,0,1200-1259,1321,0,0,0,226
1,2,OH,20397,OH,N580NN,5334,15412,1541205,TYS,11057,1105703,CLT,2131,0,2100-2159,2244,0,0,0,177
1,2,OH,20397,OH,N223JS,5337,13422,1342202,MOB,11057,1105703,CLT,937,0,0900-0959,1214,0,0,0,526
1,2,OH,20397,OH,N585NN,5338,11057,1105703,CLT,10980,1098002,CHA,2018,1,1900-1959,2128,1,0,0,241
1,2,OH,20397,OH,N563NN,5339,10980,1098002,CHA,11057,1105703,CLT,708,0,0700-0759,821,0,0,0,241
1,2,OH,20397,OH,N246PS,5341,11146,1114606,CRW,11057,1105703,CLT,1358,1,1100-1159,1518,1,0,0,221
1,2,OH,20397,OH,N556NN,5342,12323,1232305,ILM,11057,1105703,CLT,1843,1,1800-1859,1946,1,0,0,185
1,2,OH,20397,OH,N556NN,5342,14100,1410005,PHL,12323,1232305,ILM,1537,0,1500-1559,1716,0,0,0,413
1,2,OH,20397,OH,N578NN,5343,11057,1105703,CLT,14685,1468502,SAV,916,0,0900-0959,1017,0,0,0,213
1,2,OH,20397,OH,N578NN,5343,14685,1468502,SAV,11057,1105703,CLT,1050,0,1000-1059,1158,0,0,0,213
1,2,OH,20397,OH,N586NN,5052,11057,1105703,CLT,12264,1226402,IAD,2213,0,2200-2259,2323,0,0,0,322
1,2,OH,20397,OH,N206PS,5053,11267,1126702,DAY,11278,1127805,DCA,1831,1,1700-1759,1940,1,0,0,391
1,2,OH,20397,OH,N510AE,5054,15016,1501606,STL,13930,1393007,ORD,1938,0,1900-1959,2120,0,0,0,258
1,2,OH,20397,OH,N554NN,5056,11057,1105703,CLT,13244,1324402,MEM,2011,0,2000-2059,2108,0,0,0,511
1,2,OH,20397,OH,N514AE,5057,11057,1105703,CLT,11953,1195302,GNV,1340,1,1300-1359,1456,0,0,0,388
1,2,OH,20397,OH,N514AE,5057,11953,1195302,GNV,11057,1105703,CLT,1534,1,1500-1559,1656,0,0,0,388
1,2,OH,20397,OH,N503AE,5058,11996,1199603,GSP,11057,1105703,CLT,738,0,0700-0759,838,0,0,0,75
1,2,OH,20397,OH,N567NN,5059,11057,1105703,CLT,11433,1143302,DTW,1846,0,1800-1859,2048,0,0,0,500
1,2,OH,20397,OH,N220PS,5060,11267,1126702,DAY,11057,1105703,CLT,1022,0,1000-1059,1207,0,0,0,370
1,2,OH,20397,OH,N720PS,5061,11057,1105703,CLT,11641,1164102,FAY,1,0,2300-2359,50,0,0,0,118
1,2,OH,20397,OH,N551NN,5062,11057,1105703,CLT,14986,1498603,SRQ,1613,1,1500-1559,1756,1,0,0,547
1,2,OH,20397,OH,N551NN,5062,14986,1498603,SRQ,11057,1105703,CLT,1824,1,1700-1759,2006,1,0,0,547
1,2,OH,20397,OH,N260JS,5063,11278,1127805,DCA,15412,1541205,TYS,1256,0,1200-1259,1436,0,0,0,437
1,2,OH,20397,OH,N548NN,5064,11057,1105703,CLT,11066,1106606,CMH,2220,0,2200-2259,2349,0,0,0,347
1,2,OH,20397,OH,N506AE,5065,12264,1226402,IAD,11057,1105703,CLT,626,0,0600-0659,750,0,0,0,322
1,2,OH,20397,OH,N595NN,5066,11057,1105703,CLT,11066,1106606,CMH,1758,0,1700-1759,1914,0,0,0,347
1,2,OH,20397,OH,N595NN,5066,11066,1106606,CMH,11057,1105703,CLT,2001,0,1900-1959,2132,0,0,0,347
1,2,OH,20397,OH,N520DC,5067,11057,1105703,CLT,15919,1591904,XNA,2224,0,2200-2259,2354,0,0,0,754
1,2,OH,20397,OH,N510AE,5068,15016,1501606,STL,14100,1410005,PHL,857,0,0900-0959,1152,0,0,0,814
1,2,OH,20397,OH,N581NN,5072,15412,1541205,TYS,11057,1105703,CLT,717,0,0700-0759,829,0,0,0,177
1,2,OH,20397,OH,N505AE,5073,11003,1100303,CID,11057,1105703,CLT,1201,0,1200-1259,1531,1,0,0,742
1,2,OH,20397,OH,N505AE,5073,11057,1105703,CLT,11003,1100303,CID,948,0,0900-0959,1124,0,0,0,742
1,2,OH,20397,OH,N216PS,5074,14321,1432105,PWM,11278,1127805,DCA,1346,0,1400-1459,1537,0,0,0,482
1,2,OH,20397,OH,N596NN,5077,12451,1245102,JAX,11057,1105703,CLT,1031,0,1000-1059,1156,0,0,0,328
1,2,OH,20397,OH,N506AE,5078,14100,1410005,PHL,10599,1059904,BHM,1816,0,1800-1859,1940,0,0,0,772
1,2,OH,20397,OH,N501BG,5080,12217,1221702,HSV,11057,1105703,CLT,550,0,0001-0559,813,0,0,0,333
1,2,OH,20397,OH,N555NN,5081,11057,1105703,CLT,13198,1319801,MCI,1606,0,1600-1659,1757,0,0,0,808
1,2,OH,20397,OH,N555NN,5081,13198,1319801,MCI,11057,1105703,CLT,1828,0,1800-1859,2216,1,0,0,808
1,2,OH,20397,OH,N559NN,5082,14193,1419306,PNS,11278,1127805,DCA,601,0,0600-0659,849,0,0,0,816
1,2,OH,20397,OH,N209PS,5083,11057,1105703,CLT,11146,1114606,CRW,1202,0,1200-1259,1307,0,0,0,221
1,2,OH,20397,OH,N209PS,5083,11146,1114606,CRW,11057,1105703,CLT,1341,0,1300-1359,1440,0,0,0,221
1,2,OH,20397,OH,N718PS,5084,15412,1541205,TYS,11057,1105703,CLT,1047,0,1000-1059,1204,0,0,0,177
1,2,OH,20397,OH,N258PS,5085,10693,1069302,BNA,11278,1127805,DCA,1850,1,1800-1859,2144,1,0,0,562
1,2,OH,20397,OH,N258PS,5085,11278,1127805,DCA,10693,1069302,BNA,1707,0,1700-1759,1823,0,0,0,562
1,2,OH,20397,OH,N596NN,5086,10980,1098002,CHA,11057,1105703,CLT,1443,0,1400-1459,1545,0,0,0,241
1,2,OH,20397,OH,N596NN,5086,11057,1105703,CLT,10980,1098002,CHA,1313,1,1200-1259,1417,0,0,0,241
1,2,OH,20397,OH,N589NN,5087,10208,1020803,AGS,11057,1105703,CLT,701,0,0700-0759,751,0,0,0,140
1,2,OH,20397,OH,N513AE,5088,13931,1393102,ORF,14100,1410005,PHL,754,0,0700-0759,854,0,0,0,212
1,2,OH,20397,OH,N558NN,5091,11057,1105703,CLT,11193,1119302,CVG,1124,0,1100-1159,1255,0,0,0,335
1,2,OH,20397,OH,N558NN,5091,11193,1119302,CVG,11057,1105703,CLT,1335,0,1300-1359,1503,0,0,0,335
1,2,OH,20397,OH,N580NN,5092,11986,1198603,GRR,11057,1105703,CLT,621,0,0600-0659,819,0,0,0,583
1,2,OH,20397,OH,N246PS,5093,11057,1105703,CLT,13422,1342202,MOB,2113,1,2000-2059,2158,1,0,0,526
1,2,OH,20397,OH,N578NN,5094,10431,1043105,AVL,11057,1105703,CLT,1417,0,1400-1459,1535,0,0,0,91
1,2,OH,20397,OH,N578NN,5094,11057,1105703,CLT,10431,1043105,AVL,1302,0,1300-1359,1345,0,0,0,91
1,2,OH,20397,OH,N559NN,5095,11057,1105703,CLT,12264,1226402,IAD,1953,0,1900-1959,2055,0,0,0,322
1,2,OH,20397,OH,N250PS,5096,11278,1127805,DCA,14307,1430705,PVD,1345,1,1200-1259,1456,1,0,0,356
1,2,OH,20397,OH,N250PS,5096,14307,1430705,PVD,11278,1127805,DCA,1533,1,1400-1459,1702,1,0,0,356
1,2,OH,20397,OH,N710PS,5097,12197,1219702,HPN,11057,1105703,CLT,606,0,0600-0659,801,0,0,0,564
1,2,OH,20397,OH,N513AE,5098,11193,1119302,CVG,11057,1105703,CLT,2120,0,2100-2159,2301,0,0,0,335
1,2,OH,20397,OH,N508AE,5100,15323,1532305,TRI,11057,1105703,CLT,2140,0,2200-2259,2248,0,0,0,119
1,2,OH,20397,OH,N246PS,5101,10874,1087402,CAK,11278,1127805,DCA,1044,0,1000-1059,1143,0,0,0,274
1,2,OH,20397,OH,N540EA,5102,11057,1105703,CLT,12448,1244807,JAN,930,0,0900-0959,1025,0,0,0,562
1,2,OH,20397,OH,N540EA,5102,12448,1244807,JAN,11057,1105703,CLT,1157,1,1000-1059,1421,1,0,0,562
1,2,OH,20397,OH,N572NN,5103,11057,1105703,CLT,14193,1419306,PNS,1953,0,1900-1959,,,1,0,488
1,2,OH,20397,OH,N595NN,5104,11057,1105703,CLT,12451,1245102,JAX,2227,0,2200-2259,2346,0,0,0,328
1,2,OH,20397,OH,N564NN,5105,10135,1013505,ABE,11057,1105703,CLT,552,0,0600-0659,757,0,0,0,481
1,2,OH,20397,OH,N549NN,5106,10434,1043405,AVP,11057,1105703,CLT,1328,0,1300-1359,1521,0,0,0,509
1,2,OH,20397,OH,N549NN,5106,11057,1105703,CLT,10434,1043405,AVP,1117,0,1100-1159,1252,0,0,0,509
1,2,OH,20397,OH,N512AE,5107,11267,1126702,DAY,14100,1410005,PHL,1821,0,1800-1859,1955,0,0,0,477
1,2,OH,20397,OH,N512AE,5107,14100,1410005,PHL,11267,1126702,DAY,1543,0,1500-1559,1730,0,0,0,477
1,2,OH,20397,OH,N547NN,5108,11057,1105703,CLT,13230,1323002,MDT,1747,0,1700-1759,1906,0,0,0,413
1,2,OH,20397,OH,N547NN,5108,13230,1323002,MDT,11057,1105703,CLT,1949,0,1900-1959,2128,0,0,0,413
1,2,OH,20397,OH,N592NN,5113,11057,1105703,CLT,13577,1357702,MYR,1103,0,1100-1159,1153,0,0,0,157
1,2,OH,20397,OH,N592NN,5113,13577,1357702,MYR,14100,1410005,PHL,1234,0,1200-1259,1354,0,0,0,473
1,2,OH,20397,OH,N515AE,5114,11057,1105703,CLT,11973,1197302,GPT,1450,0,1400-1459,1544,0,0,0,577
1,2,OH,20397,OH,N515AE,5114,11973,1197302,GPT,11057,1105703,CLT,1629,0,1600-1659,1909,0,0,0,577
1,2,OH,20397,OH,N723PS,5116,10208,1020803,AGS,11057,1105703,CLT,1818,0,1800-1859,1920,0,0,0,140
1,2,OH,20397,OH,N723PS,5116,11057,1105703,CLT,10208,1020803,AGS,1643,0,1600-1659,1743,0,0,0,140
1,2,OH,20397,OH,N206PS,5117,11057,1105703,CLT,11612,1161206,EVV,954,0,1000-1059,1035,0,0,0,414
1,2,OH,20397,OH,N206PS,5117,11612,1161206,EVV,11057,1105703,CLT,1111,0,1100-1159,1345,0,0,0,414
1,2,OH,20397,OH,N260JS,5120,14100,1410005,PHL,10874,1087402,CAK,1807,0,1800-1859,1946,0,0,0,335
1,2,OH,20397,OH,N572NN,5121,10868,1086803,CAE,11057,1105703,CLT,715,0,0700-0759,830,0,0,0,88
1,2,OH,20397,OH,N249PS,5122,10868,1086803,CAE,11278,1127805,DCA,857,0,0900-0959,1008,0,0,0,408
1,2,OH,20397,OH,N537EA,5123,11641,1164102,FAY,11057,1105703,CLT,1234,0,1200-1259,1336,0,0,0,118
1,2,OH,20397,OH,N545PB,5124,13931,1393102,ORF,14100,1410005,PHL,1716,0,1700-1759,1815,0,0,0,212
1,2,OH,20397,OH,N545PB,5124,14100,1410005,PHL,13931,1393102,ORF,1529,0,1500-1559,1625,0,0,0,212
1,2,OH,20397,OH,N594NN,5125,11057,1105703,CLT,12323,1232305,ILM,1428,0,1400-1459,1524,0,0,0,185
1,2,OH,20397,OH,N594NN,5125,12323,1232305,ILM,11057,1105703,CLT,1555,0,1600-1659,1720,0,0,0,185
1,2,OH,20397,OH,N256PS,5128,11278,1127805,DCA,12197,1219702,HPN,1659,0,1700-1759,1804,0,0,0,234
1,2,OH,20397,OH,N256PS,5128,12197,1219702,HPN,11057,1105703,CLT,1850,0,1800-1859,2050,0,0,0,564
1,2,OH,20397,OH,N600NN,5129,10785,1078502,BTV,11278,1127805,DCA,1703,0,1700-1759,1856,0,0,0,437
